"geo_type","geo_id","variable","estimate","moe"
"tract","47157005500","B25044_003",14,27.441
"tract","47157005500","B25044_010",102,86.302
"tract","47157005500","B28002_001",771,191.951
"tract","47157005500","B28002_013",226,172.078
"tract","47157005500","C17002_001",2038,489.617
"tract","47157005500","C17002_002",304,288.626
"tract","47157005500","C17002_003",432,257.48
"tract","47157005500","POP100",1934,0
"tract","47157005500","POP100_all",1934,0
"tract","47157005600","B01003_001",3417,832.305
"tract","47157005600","B03002_001",3417,832.305
"tract","47157005600","B03002_003",27,45.53
"tract","47157005600","B03002_004",3375,832.496
"tract","47157005600","B03002_012",0,24.249
"tract","47157005600","B11001_001",1377,251.014
"tract","47157005600","B19313_001",79852900,27433660.339
"tract","47157005600","B25002_001",1766,256.893
"tract","47157005600","B25002_003",389,146.663
"tract","47157005600","B25003_001",1377,251.014
"tract","47157005600","B25003_003",781,198.557
"tract","47157005600","B25044_001",1377,251.014
"tract","47157005600","B25044_003",70,51.342
"tract","47157005600","B25044_010",161,106.611
"tract","47157005600","B28002_001",1377,251.014
"tract","47157005600","B28002_013",249,118.089
"tract","47157005600","C17002_001",3417,832.305
"tract","47157005600","C17002_002",1195,625.464
"tract","47157005600","C17002_003",251,190.749
"tract","47157005600","POP100",3675,0
"tract","47157005600","POP100_all",3675,0
"tract","47157005700","B01003_001",1745,485.149
"tract","47157005700","B03002_001",1745,485.149
"tract","47157005700","B03002_003",42,24.413
"tract","47157005700","B03002_004",1682,484.455
"tract","47157005700","B03002_012",0,19.799
"tract","47157005700","B11001_001",770,179.961
"tract","47157005700","B19313_001",29100200,8277620.926
"tract","47157005700","B25002_001",1016,176.828
"tract","47157005700","B25002_003",246,106.217
"tract","47157005700","B25003_001",770,179.961
"tract","47157005700","B25003_003",612,174.092
"tract","47157005700","B25044_001",770,179.961
"tract","47157005700","B25044_003",11,22.023
"tract","47157005700","B25044_010",123,95.771
"tract","47157005700","B28002_001",770,179.961
"tract","47157005700","B28002_013",145,105.65
"tract","47157005700","C17002_001",1745,485.149
"tract","47157005700","C17002_002",398,274
"tract","47157005700","C17002_003",233,161.484
"tract","47157005700","POP100",1921,0
"tract","47157005700","POP100_all",1921,0
"tract","47157005800","B01003_001",1096,486.991
"tract","47157005800","B03002_001",1096,486.991
"tract","47157005800","B03002_003",0,19.799
"tract","47157005800","B03002_004",1091,487.94
"tract","47157005800","B03002_012",0,19.799
"tract","47157005800","B11001_001",334,108.227
"tract","47157005800","B19313_001",10833500,4167705.022
"tract","47157005800","B25002_001",492,100.767
"tract","47157005800","B25002_003",158,72.236
"tract","47157005800","B25003_001",334,108.227
"tract","47157005800","B25003_003",294,107.378
"tract","47157005800","B25044_001",334,108.227
"tract","47157005800","B25044_003",13,17.804
"tract","47157005800","B25044_010",61,39.661
"tract","47157005800","B28002_001",334,108.227
"tract","47157005800","B28002_013",113,59.666
"tract","47157005800","C17002_001",981,365.978
"tract","47157005800","C17002_002",327,243.742
"tract","47157005800","C17002_003",324,219.802
"tract","47157005800","POP100",967,0
"tract","47157005800","POP100_all",967,0
"tract","47157005900","B01003_001",2082,808.706
"tract","47157005900","B03002_001",2082,808.706
"tract","47157005900","B03002_003",66,76.322
"tract","47157005900","B03002_004",1883,798.204
"tract","47157005900","B03002_012",85,82.414
"tract","47157005900","B11001_001",567,154.935
"tract","47157005900","B19313_001",15343400,5703215.266
"tract","47157005900","B25002_001",848,179.761
"tract","47157005900","B25002_003",281,116.97
"tract","47157005900","B25003_001",567,154.935
"tract","47157005900","B25003_003",316,116.142
"tract","47157005900","B25044_001",567,154.935
"tract","47157005900","B25044_003",16,34.293
"tract","47157005900","B25044_010",55,43.012
"tract","47157005900","B28002_001",567,154.935
"tract","47157005900","B28002_013",60,50.675
"tract","47157005900","C17002_001",2077,808.706
"tract","47157005900","C17002_002",1379,748.993
"tract","47157005900","C17002_003",358,220.821
"tract","47157005900","POP100",1952,0
"tract","47157005900","POP100_all",1952,0
"tract","47157006000","B01003_001",1633,392.311
"tract","47157006000","B03002_001",1633,392.311
"tract","47157006000","B03002_003",0,19.799
"tract","47157006000","B03002_004",1633,392.311
"tract","47157006000","B03002_012",0,19.799
"tract","47157006000","B11001_001",684,131.244
"tract","47157006000","B19313_001",27800500,7231544.6
"tract","47157006000","B25002_001",828,139.054
"tract","47157006000","B25002_003",144,70.178
"tract","47157006000","B25003_001",684,131.244
"tract","47157006000","B25003_003",374,118.343
"tract","47157006000","B25044_001",684,131.244
"tract","47157006000","B25044_003",55,37.537
"tract","47157006000","B25044_010",185,107.168
"tract","47157006000","B28002_001",684,131.244
"tract","47157006000","B28002_013",60,41.183
"tract","47157006000","C17002_001",1633,392.311
"tract","47157006000","C17002_002",558,361.5
"tract","47157006000","C17002_003",96,50.567
"tract","47157006000","POP100",1759,0
"tract","47157006000","POP100_all",1759,0
"tract","47157006200","B01003_001",1635,434.925
"tract","47157006200","B03002_001",1635,434.925
"tract","47157006200","B03002_003",101,80.156
"tract","47157006200","B03002_004",1310,396.94
"tract","47157006200","B03002_012",162,178.104
"tract","47157006200","B11001_001",673,207.858
"tract","47157006200","B19313_001",35072800,8400997.188
"tract","47157006200","B25002_001",976,212.059
"tract","47157006200","B25002_003",303,89.939
"tract","47157006200","B25003_001",673,207.858
"tract","47157006200","B25003_003",189,87.846
"tract","47157006200","B25044_001",673,207.858
"tract","47157006200","B25044_003",36,31.78
"tract","47157006200","B25044_010",37,34.928
"tract","47157006200","B28002_001",673,207.858
"tract","47157006200","B28002_013",205,170.836
"tract","47157006200","C17002_001",1635,434.925
"tract","47157006200","C17002_002",109,130
"tract","47157006200","C17002_003",150,168.716
"tract","47157006200","POP100",1676,0
"tract","47157006200","POP100_all",1676,0
"tract","47157006300","B01003_001",2248,448.685
"tract","47157006300","B03002_001",2248,448.685
"tract","47157006300","B03002_003",1464,332.707
"tract","47157006300","B03002_004",543,316.665
"tract","47157006300","B03002_012",113,94.958
"tract","47157006300","B11001_001",1121,224.43
"tract","47157006300","B19313_001",122071600,23341951.489
"tract","47157006300","B25002_001",1231,223.173
"tract","47157006300","B25002_003",110,80.846
"tract","47157006300","B25003_001",1121,224.43
"tract","47157006300","B25003_003",336,178.555
"tract","47157006300","B25044_001",1121,224.43
"tract","47157006300","B25044_003",0,24.249
"tract","47157006300","B25044_010",0,24.249
"tract","47157006300","B28002_001",1121,224.43
"tract","47157006300","B28002_013",64,59.615
"tract","47157006300","C17002_001",2248,448.685
"tract","47157006300","C17002_002",112,100.827
"tract","47157006300","C17002_003",114,99.267
"tract","47157006300","POP100",2182,0
"tract","47157006300","POP100_all",2182,0
"tract","47157006400","B01003_001",1474,343
"tract","47157006400","B03002_001",1474,343
"tract","47157006400","B03002_003",193,129
"tract","47157006400","B03002_004",1176,324
"tract","47157006400","B03002_012",40,44
"tract","47157006400","B11001_001",627,114
"tract","47157006400","B19313_001",58082100,13885814
"tract","47157006400","B25002_001",786,99
"tract","47157006400","B25002_003",159,67
"tract","47157006400","B25003_001",627,114
"tract","47157006400","B25003_003",240,108
"tract","47157006400","B25044_001",627,114
"tract","47157006400","B25044_003",19,18
"tract","47157006400","B25044_010",28,22
"tract","47157006400","B28002_001",627,114
"tract","47157006400","B28002_013",44,28
"tract","47157006400","C17002_001",1474,343
"tract","47157006400","C17002_002",115,91
"tract","47157006400","C17002_003",96,114
"tract","47157006400","POP100",1520,0
"tract","47157006400","POP100_all",1520,0
"tract","47157006500","B01003_001",2091,601.96
"tract","47157006500","B03002_001",2091,601.96
"tract","47157006500","B03002_003",0,19.799
"tract","47157006500","B03002_004",1949,602.429
"tract","47157006500","B03002_012",142,153.688
"tract","47157006500","B11001_001",971,194.672
"tract","47157006500","B19313_001",51962300,17667667.487
"tract","47157006500","B25002_001",1148,194
"tract","47157006500","B25002_003",177,108.559
"tract","47157006500","B25003_001",971,194.672
"tract","47157006500","B25003_003",618,182.571
"tract","47157006500","B25044_001",971,194.672
"tract","47157006500","B25044_003",63,68.447
"tract","47157006500","B25044_010",145,106.019
"tract","47157006500","B28002_001",971,194.672
"tract","47157006500","B28002_013",182,100.846
"tract","47157006500","C17002_001",2091,601.96
"tract","47157006500","C17002_002",668,431.231
"tract","47157006500","C17002_003",49,75.24
"tract","47157006500","POP100",2346,0
"tract","47157006500","POP100_all",2346,0
"tract","47157006600","B01003_001",2133,404.725
"tract","47157006600","B03002_001",2133,404.725
"tract","47157006600","B03002_003",1144,304.266
"tract","47157006600","B03002_004",763,251.143
"tract","47157006600","B03002_012",50,48.083
"tract","47157006600","B11001_001",1197,246.789
"tract","47157006600","B19313_001",106683100,29971058.328
"tract","47157006600","B25002_001",1407,249.778
"tract","47157006600","B25002_003",210,103.479
"tract","47157006600","B25003_001",1197,246.789
"tract","47157006600","B25003_003",715,226.153
"tract","47157006600","B25044_001",1197,246.789
"tract","47157006600","B25044_003",0,19.799
"tract","47157006600","B25044_010",8,19.799
"tract","47157006600","B28002_001",1197,246.789
"tract","47157006600","B28002_013",98,136.444
"tract","47157006600","C17002_001",2133,404.725
"tract","47157006600","C17002_002",177,88.685
"tract","47157006600","C17002_003",66,86.145
"tract","47157006600","POP100",2127,0
"tract","47157006600","POP100_all",2127,0
"tract","47157006700","B01003_001",2612,849.565
"tract","47157006700","B03002_001",2612,849.565
"tract","47157006700","B03002_003",1,24.434
"tract","47157006700","B03002_004",2572,846.665
"tract","47157006700","B03002_012",11,29.614
"tract","47157006700","B11001_001",1291,334.03
"tract","47157006700","B19313_001",51633300,15522110.954
"tract","47157006700","B25002_001",1552,347.467
"tract","47157006700","B25002_003",261,141.298
"tract","47157006700","B25003_001",1291,334.03
"tract","47157006700","B25003_003",885,301.66
"tract","47157006700","B25044_001",1291,334.03
"tract","47157006700","B25044_003",69,101.926
"tract","47157006700","B25044_010",119,74.478
"tract","47157006700","B28002_001",1291,334.03
"tract","47157006700","B28002_013",275,121.149
"tract","47157006700","C17002_001",2610,849.565
"tract","47157006700","C17002_002",208,179.544
"tract","47157006700","C17002_003",450,345.696
"tract","47157006700","POP100",3023,0
"tract","47157006700","POP100_all",3023,0
"tract","47157006800","B01003_001",2043,571.823
"tract","47157006800","B03002_001",2043,571.823
"tract","47157006800","B03002_003",19,24.125
"tract","47157006800","B03002_004",2010,566.246
"tract","47157006800","B03002_012",2,20.025
"tract","47157006800","B11001_001",898,181.956
"tract","47157006800","B19313_001",40904000,10696204.208
"tract","47157006800","B25002_001",1080,193.783
"tract","47157006800","B25002_003",182,91.504
"tract","47157006800","B25003_001",898,181.956
"tract","47157006800","B25003_003",503,163.936
"tract","47157006800","B25044_001",898,181.956
"tract","47157006800","B25044_003",28,21.749
"tract","47157006800","B25044_010",183,101.853
"tract","47157006800","B28002_001",898,181.956
"tract","47157006800","B28002_013",113,77.434
"tract","47157006800","C17002_001",2027,570.618
"tract","47157006800","C17002_002",212,127.941
"tract","47157006800","C17002_003",441,362.837
"tract","47157006800","POP100",2056,0
"tract","47157006800","POP100_all",2056,0
"tract","47157006900","B01003_001",2234,557.777
"tract","47157006900","B03002_001",2234,557.777
"tract","47157006900","B03002_003",14,28.142
"tract","47157006900","B03002_004",2207,557.927
"tract","47157006900","B03002_012",0,24.249
"tract","47157006900","B11001_001",993,210.129
"tract","47157006900","B19313_001",56004000,14522613.646
"tract","47157006900","B25002_001",1224,235.068
"tract","47157006900","B25002_003",231,115.681
"tract","47157006900","B25003_001",993,210.129
"tract","47157006900","B25003_003",502,166.571
"tract","47157006900","B25044_001",993,210.129
"tract","47157006900","B25044_003",114,100.185
"tract","47157006900","B25044_010",84,74.33
"tract","47157006900","B28002_001",993,210.129
"tract","47157006900","B28002_013",202,115.953
"tract","47157006900","C17002_001",2234,557.777
"tract","47157006900","C17002_002",329,149.87
"tract","47157006900","C17002_003",494,369.401
"tract","47157006900","POP100",2688,0
"tract","47157006900","POP100_all",2688,0
"tract","47157007000","B01003_001",2636,565.293
"tract","47157007000","B03002_001",2636,565.293
"tract","47157007000","B03002_003",577,163.563
"tract","47157007000","B03002_004",1771,529.968
"tract","47157007000","B03002_012",170,140.488
"tract","47157007000","B11001_001",1369,235.349
"tract","47157007000","B19313_001",48418000,12151759.587
"tract","47157007000","B25002_001",1691,231.642
"tract","47157007000","B25002_003",322,122.642
"tract","47157007000","B25003_001",1369,235.349
"tract","47157007000","B25003_003",1120,230.61
"tract","47157007000","B25044_001",1369,235.349
"tract","47157007000","B25044_003",0,24.249
"tract","47157007000","B25044_010",198,91.329
"tract","47157007000","B28002_001",1369,235.349
"tract","47157007000","B28002_013",45,34.293
"tract","47157007000","C17002_001",2636,565.293
"tract","47157007000","C17002_002",884,447.511
"tract","47157007000","C17002_003",460,199.992
"tract","47157007000","POP100",3137,0
"tract","47157007000","POP100_all",3137,0
"tract","47157007100","B01003_001",2518,648.094
"tract","47157007100","B03002_001",2518,648.094
"tract","47157007100","B03002_003",1731,578.744
"tract","47157007100","B03002_004",570,245.4
"tract","47157007100","B03002_012",91,100.17
"tract","47157007100","B11001_001",1089,209.695
"tract","47157007100","B19313_001",289918200,106855676.575
"tract","47157007100","B25002_001",1167,210.789
